date,time,type,actor,qty,item,price,unit
2026-08-29,04:37:47,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:39:35,bought,flipper_D,1,Spruce Sign,1000.0,1000.0
2026-08-29,04:39:35,bought,flipper_D,1,Spruce Sign,1000.0,1000.0
2026-08-29,04:46:33,listed,me,1,Ominous Bottle,230000.0,230000.0
2026-08-29,04:47:31,bought,me,1,Shulker Box,3600.0,3600.0
2026-08-29,04:48:02,bought,me,1,Shulker Box,3400.0,3400.0
2026-08-29,04:51:42,bought,me,1,Enchanted Book,75000.0,75000.0
2026-08-29,04:52:11,bought,me,1,Enchanted Book,60000.0,60000.0
2026-08-29,04:52:36,bought,flipper_D,16,Ender Pearls,1200.0,75.0
2026-08-29,04:56:04,sold_to,player_343,,Ominous Bottle,230000.0,
2026-08-29,04:56:37,bought,me,1,Mace,5500000.0,5500000.0
2026-08-29,04:57:21,listed,me,1,Mace,6000000.0,6000000.0
2026-08-29,04:57:26,listed,me,1,Mace,4000000.0,4000000.0
